バージョン,タイトル,ジャンル,アーティスト,プレー回数,NORMAL 難易度,NORMAL EXスコア,NORMAL PGreat,NORMAL Great,NORMAL ミスカウント,NORMAL クリアタイプ,NORMAL DJ LEVEL,HYPER 難易度,HYPER EXスコア,HYPER PGreat,HYPER Great,HYPER ミスカウント,HYPER クリアタイプ,HYPER DJ LEVEL,ANOTHER 難易度,ANOTHER EXスコア,ANOTHER PGreat,ANOTHER Great,ANOTHER ミスカウント,ANOTHER クリアタイプ,ANOTHER DJ LEVEL,最終プレー日時
9th style,BAD BOY BASS!! (dj Remo-con MIX),NRG,Y&Co.,1,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,8,1735,836,63,4,FULLCOMBO CLEAR,AAA,2016/11/19 8:10
9th style,bag,SPIRITUAL,Reven-G,0,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
9th style,BRIGHTNESS DARKNESS,ROCOCO TEK,SPARKER,0,3,0,0,0,---,CLEAR,---,8,0,0,0,---,HARD CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,2016/10/28 10:16
9th style,Cradle,HEALIN' HARDCORE,positive MA feat.akino,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2016/10/28 10:16
9th style,Distress,MIXTURE,dj TAKA Remixed by TaQ,0,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2016/10/28 10:16
9th style,e-motion 2003 -romantic extra-,TRANCE,e.o.s. Remixed by dj TAKA,0,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2016/10/28 10:16
9th style,ECHOES,TECHNO,DRAGOON,0,4,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,2016/10/28 10:16
9th style,Golden Horn,TURKISH PIANO'N'BASS,Osamu Kubota,0,3,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
9th style,HYPER EUROBEAT (2DX style),EUROBEAT,NAOKI feat.PAULA TERRY,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
9th style,I Was The One (80's EUROBEAT STYLE),EUROBEAT,good-cool Remixed by NAOKI,0,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,2016/10/28 10:16
9th style,Karma,DRUM'N'BASS,TaQ,0,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
9th style,Let The Snow Paint Me -Y&Co. Remix-,TRANCE,Sana Remixed by Y&Co.,0,5,0,0,0,---,EASY CLEAR,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2016/10/28 10:16
9th style,lights,SOUL,flare,2,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,8,1696,794,108,3,FULLCOMBO CLEAR,AAA,2017/3/11 8:42
9th style,lower world,TECHNO,D.J.SETUP,0,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
9th style,Make A Difference,GOSPEL,Lala Moore with CoCoRo*Co,0,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
9th style,MARIA (I believe... ),EUROBEAT,NAOKI feat.PAULA TERRY,1,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,9,1825,854,117,6,FULLCOMBO CLEAR,AAA,2017/2/11 9:15
9th style,moon_child,POST ROCK,少年ラジオ,6,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,2389,1107,175,14,HARD CLEAR,AAA,2017/3/25 10:23
9th style,one or eight,HARDCORE RAVE,sampling masters AYA,2,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2109,967,175,25,HARD CLEAR,AAA,2017/2/2 19:31
9th style,POWER DREAM,TRANCE,PINK PONG,0,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
9th style,quasar,TRANCE,OutPhase,3,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,11,2241,1081,79,0,FULLCOMBO CLEAR,AAA,2017/2/9 19:06
9th style,Quickening,PSYCHEDELIC,dj TAKA,1,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,10,1947,908,131,23,HARD CLEAR,AAA,2016/10/28 10:21
9th style,Really Love,R&B,大部真由美,0,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,HARD CLEAR,---,10,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
9th style,RISLIM -Remix-,ELECTRO 2 STEP,ric Remixed by Hisashi Nawata,1,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,11,1788,847,94,20,HARD CLEAR,AAA,2016/12/3 8:59
9th style,rottel-the-Mercury,GABBA,sampling masters MEGA,0,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
9th style,SNOW,DRUM'N'BASS,RAM,0,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
9th style,STAR FIELD,TRANCE,SADA,1,3,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,9,1827,898,31,13,FULLCOMBO CLEAR,AAA,2017/1/3 8:33
9th style,Sweet Sweet Magic,HAPPY HARDCORE,jun,4,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,10,1976,950,76,4,FULLCOMBO CLEAR,AAA,2017/2/26 8:50
9th style,ライオン好き,ボデー,AKIRA YAMAOKA,1,3,0,0,0,---,NO PLAY,---,5,0,0,0,---,HARD CLEAR,---,7,1480,726,28,1,FULLCOMBO CLEAR,AAA,2016/11/28 10:05
9th style,真夏の花・真夏の夢,HOUSE,Sana,2,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,1420,674,72,3,HARD CLEAR,AAA,2017/1/6 9:57
10th style,1st Samurai,お江戸テクノ,sampling masters MEGA,0,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,11,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
10th style,ALIEN TEMPLE,PSYCHEDELIC TRANCE,PINK PONG,0,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
10th style,ASTRAL VOYAGE,DREAM TECHNO,EeL,0,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,2016/10/28 10:16
10th style,BABY LOVE,ITALO POP,Noria,0,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,10,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
10th style,Back Into The Light,2STEP POP TRANCE,Sota Fujimori,3,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,10,2121,1037,47,1,FULLCOMBO CLEAR,AAA,2017/2/23 18:54
10th style,Boundary,ROCOCO TEK,SPARKER,0,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,2016/10/28 10:16
10th style,CARRY ON NIGHT (English version),EUROBEAT,platoniX (EURO style),0,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,9,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
10th style,Daisuke,EUROBEAT,Y&Co.,1,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,10,2278,1084,110,2,FULLCOMBO CLEAR,AAA,2017/2/20 10:13
10th style,Debtty Daddy,ETHNO HARDCORE,sampling masters AYA,0,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
10th style,desolation,PIANO BALLADE,Mr.T,2,2,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,5,730,348,34,2,HARD CLEAR,AAA,2017/1/22 8:45
10th style,DoLL,HYPER J-POP FOUR,ＴЁЯＲＡ,0,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,HARD CLEAR,---,7,0,0,0,---,FULLCOMBO CLEAR,---,2016/10/28 10:16
10th style,EXE,ELECTROSHOCK,Mr.T,0,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2016/10/28 10:16
10th style,Feedback,BREAK BEATS,Audio Highs,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,10,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
10th style,FEEL IT,DRUM'N'BASS,RAM,0,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,10,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
10th style,Freezing atmosphere,NATURAL SOUND,Twin AmadeuS,1,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,9,1399,649,101,10,HARD CLEAR,AAA,2016/12/17 8:11
10th style,GHOST REVIVAL,GOA TRANCE,L.E.D.,0,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,10,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
10th style,GRADIUS -FULL SPEED-,GAME MUSIC,Mr.T,0,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,10,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
10th style,HIGH,RAVE,RAM,0,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,9,0,0,0,---,NO PLAY,---,2016/10/28 10:16
10th style,Innocent Walls,TECHNO,TaQ,2,8,0,0,0,---,EASY CLEAR,---,12,2273,1026,221,21,CLEAR,AA,12,2646,1232,182,18,HARD CLEAR,AAA,2016/12/5 20:32
10th style,Love Is Eternity,TRANCE,kors k,1,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,11,2292,1084,124,11,FULLCOMBO CLEAR,AAA,2016/12/7 21:19
10th style,LOW,RAVE,RAM,0,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,9,0,0,0,---,NO PLAY,---,2016/10/28 10:16
10th style,Lucy,DANCE POP,ELE BLOCK,0,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,2016/10/28 10:16
10th style,Narcissus At Oasis,ARTCORE,Ryu☆,0,4,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2016/10/28 10:16
10th style,No.13,PROGRESSIVE BAROQUE,TAKA respect for J.S.B.,10,8,0,0,0,---,EASY CLEAR,---,10,0,0,0,---,HARD CLEAR,---,11,3031,1446,139,3,HARD CLEAR,AAA,2017/2/20 13:27
10th style,One More Lovely,HAPPY,Risk Junk,6,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,12,2675,1253,169,11,HARD CLEAR,AAA,2017/3/9 21:25
10th style,pandora,TRANCE,dj TAKA feat.Tomomi,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,9,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
10th style,rainbow rainbow,HAPPY HARDCORE,Ryu☆,0,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,11,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
10th style,Ready To Rockit Blues,NU JAZZ,SLAKE,0,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,2016/10/28 10:16
10th style,Rise'n Beauty,TRANCE,Sota feat. Cyborg Akemi,0,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2016/10/28 10:16
10th style,SHOOTING STAR,J-POP,小坂りゆ,0,7,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,2016/10/28 10:16
10th style,SPACE FIGHT,戦艦テクノ,AKIRA YAMAOKA,1,3,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,11,2133,1011,111,10,HARD CLEAR,AAA,2016/12/7 19:16
10th style,システムロマンス,ムートラ(ムードトランス),ヒロシ＆チー子,1,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,8,1987,965,57,1,FULLCOMBO CLEAR,AAA,2016/11/19 8:15
10th style,雪月花,HARD HOUSE,Ryu☆,2,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,12,2380,1117,146,10,HARD CLEAR,AAA,2017/3/25 9:05
IIDX RED,AA,RENAISSANCE,D.J.Amuro,27,5,0,0,0,---,CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,12,3486,1673,140,8,HARD CLEAR,AAA,2017/3/25 11:59
IIDX RED,AGEHA,HAPPY HARDCORE,Ryu☆,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,2016/10/28 10:16
IIDX RED,ANDROMEDA,PSYCHEDELIC GOA TRANCE,Sota Fujimori,1,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,11,2791,1354,83,8,FULLCOMBO CLEAR,AAA,2016/11/10 19:13
IIDX RED,awakening,TRANCE,AKIRA YAMAOKA,0,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2016/10/28 10:16
IIDX RED,Be quiet,HARD DANCE,Ryu☆,1,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,11,2083,985,113,8,HARD CLEAR,AAA,2017/2/11 9:21
IIDX RED,BLOCKS,TRANCE,SPARKER,3,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,11,1876,891,94,13,HARD CLEAR,AAA,2017/1/15 10:32
IIDX RED,BREATH,ROCOCO TEK,SPARKER,0,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2016/10/28 10:16
IIDX RED,Click Again,CLICK HOUSE,dj REMO-CON,0,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,11,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
IIDX RED,Close my Eyes for Me,AMERICA,D-crew feat.DENNIS GUNN(DJ Yoshitaka SCRATCHING),0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,9,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
IIDX RED,D.A.N.C.E.!,J-POP,DJ Yoshitaka feat.星野奏子,0,3,0,0,0,---,NO PLAY,---,5,0,0,0,---,HARD CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2016/10/28 10:16
IIDX RED,Don't be afraid myself,J-POP,platoniX with ray.D,0,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2016/10/28 10:16
IIDX RED,earth scape,PIANO BALLAD,dj TAKA,0,2,0,0,0,---,NO PLAY,---,5,0,0,0,---,FULLCOMBO CLEAR,---,7,0,0,0,---,FULLCOMBO CLEAR,---,2016/10/28 10:16
IIDX RED,FAKE TIME,HARD ROCK,dj REMO-CON,2,5,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,12,2193,1023,147,21,HARD CLEAR,AAA,2016/12/17 11:56
IIDX RED,Fly Away To India,DANCE POP,Baby Weapon feat.KAJIL,0,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,7,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
IIDX RED,GENOCIDE,DRUM'N'BASS,dj Killer,0,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,11,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
IIDX RED,gigadelic,NUSTYLE GABBA,teranoid feat.MC Natsack,3,9,0,0,0,---,NO PLAY,---,12,1937,870,197,11,HARD CLEAR,AA,12,2319,1062,195,7,HARD CLEAR,AAA,2016/12/7 19:46
IIDX RED,HORIZON,HAPPY HARDCORE,LIA,0,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,8,0,0,0,---,FULLCOMBO CLEAR,---,2016/10/28 10:16
IIDX RED,INJECTION OF LOVE,ELECTRIC CABARET,新谷あきら,0,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,9,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
IIDX RED,KEY,BEAT ROCK,colors,0,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,2016/10/28 10:16
IIDX RED,NEBULA GRASPER,PSYCHEDELIC TRANCE,L.E.D.,1,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,10,2432,1193,46,2,FULLCOMBO CLEAR,AAA,2016/11/13 11:04
IIDX RED,Raspberry Heart(English version),COLORFUL HARDCORE,jun feat. PAULA TERRY,1,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,9,1818,889,40,1,FULLCOMBO CLEAR,AAA,2017/1/25 19:09
IIDX RED,RED ZONE,SPEED RAVE,Tatsh&NAOKI,4,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,2275,1097,81,1,FULLCOMBO CLEAR,AAA,2017/3/25 8:56
IIDX RED,RESONATE 1794,HARD SONATA,KOHTA,1,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,11,1824,881,62,8,FULLCOMBO CLEAR,AAA,2017/3/25 8:38
IIDX RED,Secret of Love,DRUM'N'BASS,D.J.SWAN,0,5,0,0,0,---,HARD CLEAR,---,7,0,0,0,---,FULLCOMBO CLEAR,---,11,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
IIDX RED,SPEEDY CAT,EUROBEAT,Y&Co.,0,5,0,0,0,---,EASY CLEAR,---,8,0,0,0,---,CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,2016/10/28 10:16
IIDX RED,Sphere,MEDIEVAL CHOIR,Tatsh feat. K.Nayuki,0,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2016/10/28 10:16
IIDX RED,spiral galaxy,PSYCHEDELIC TECHNO,D.J.SETUP,1,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,11,2483,1191,101,8,FULLCOMBO CLEAR,AAA,2017/3/25 8:47
IIDX RED,The Hope of Tomorrow,CYBORG TRANCE,Sota Fujimori,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2016/10/28 10:16
IIDX RED,Wonder Bullfighter,NATURAL SOUND,Twin AmadeuS,5,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,11,1915,883,149,18,HARD CLEAR,AAA,2017/2/20 15:58
IIDX RED,ピアノ協奏曲第１番”蠍火”,DIRGE,virkato,20,5,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,12,2491,1115,261,26,HARD CLEAR,AA,2017/3/18 9:27
IIDX RED,大桟橋,JAPAN,ウッチーズ,0,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,9,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
IIDX RED,太陽～T・A・I・Y・O～,CYBER J-EURO,NAOKI feat.星野奏子,0,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,9,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
IIDX RED,ＵＬＴｉＭΛＴＥ,HYPER J-POP FIVE,ＴЁЯＲＡ,0,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,9,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
HAPPY SKY,100％ minimoo-G,SYNTHETIC PROGRESSIVE ROCK,Sota Fujimori,0,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,11,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
HAPPY SKY,Agnus Dei,GOTHIC METAL,あさき,1,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,10,1988,947,94,7,FULLCOMBO CLEAR,AAA,2017/1/25 18:45
HAPPY SKY,alla turca con passione,NATURAL SOUND,Twin AmadeuS,3,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,10,2163,1063,37,5,FULLCOMBO CLEAR,AAA,2016/12/23 8:28
HAPPY SKY,Aurora,TRANCE CORE,Ryu☆,0,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,2016/10/28 10:16
HAPPY SKY,CaptivAte～浄化～,NOSTALISH REQUIEM,A/I,0,5,0,0,0,---,HARD CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,11,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
HAPPY SKY,Catch Me,ACID JAZZ,DJ Yoshitaka feat. ERi,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,10,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
HAPPY SKY,double thrash,BATTLE2005,414,1,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,10,2155,985,185,14,HARD CLEAR,AAA,2017/3/1 19:04
HAPPY SKY,EDEN,HYPER J-POP SIX,ＴЁЯＲＡ,3,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,10,2676,1317,42,2,FULLCOMBO CLEAR,AAA,2017/2/11 11:43
HAPPY SKY,EMPTY OF THE SKY,E-ROCK,AKIRA YAMAOKA,1,3,0,0,0,---,NO PLAY,---,5,0,0,0,---,FULLCOMBO CLEAR,---,8,1629,790,49,2,FULLCOMBO CLEAR,AAA,2016/12/7 19:05
HAPPY SKY,First Resolution,TECHNO RAVE,good-cool,1,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,9,2097,1021,55,3,FULLCOMBO CLEAR,AAA,2016/11/23 9:04
HAPPY SKY,garden,SWING WALTZ,青野りえ,0,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
HAPPY SKY,Get'em up to R.A.V.E,RAVE,Disconation,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
HAPPY SKY,HAPPY☆ANGEL,HAPPY HARDCORE,jun with TAHIRIH,0,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
HAPPY SKY,I am,CYBER J-ROCK,有沢みはる from BeForU,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,10,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
HAPPY SKY,in motion,CLICK HOUSE,Ryu☆,1,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,7,1248,593,62,4,HARD CLEAR,AAA,2017/3/25 8:16
HAPPY SKY,INAZUMA,TRANCE,dj TAKA,0,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,2016/10/28 10:16
HAPPY SKY,LESSON 5,HAPPY EXTREME,Risk Junk feat.Erika Mochizuki,1,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,9,2417,1161,95,3,HARD CLEAR,AAA,2016/12/11 9:29
HAPPY SKY,Little Little Princess,PUNK OPERA,SHRINE 418,0,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,2016/10/28 10:16
HAPPY SKY,Love Magic,DRUM'N'BASS,D.J.SWAN,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2016/10/28 10:16
HAPPY SKY,MOON RACE,FUTURE HOUSE,ELEKTEL,5,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,HARD CLEAR,---,9,1838,885,68,3,HARD CLEAR,AAA,2017/2/23 18:33
HAPPY SKY,Pink Rose,HEART,Kiyommy+Seiya,6,3,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,1379,673,33,0,FULLCOMBO CLEAR,AAA,2017/3/25 8:19
HAPPY SKY,PLASMA,SYNTHESIZED TECHNO,Sota Fujimori,1,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,9,2191,1050,91,6,FULLCOMBO CLEAR,AAA,2016/12/18 8:22
HAPPY SKY,Pollinosis,HARD DANCE,dj REMO-CON,1,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,11,2362,1098,166,7,HARD CLEAR,AAA,2017/2/9 20:22
HAPPY SKY,POODLE,EUROBEAT,Y&Co.,2,5,0,0,0,---,CLEAR,---,8,0,0,0,---,FULLCOMBO CLEAR,---,10,2242,1086,70,0,FULLCOMBO CLEAR,AAA,2017/2/18 8:22
HAPPY SKY,rage against usual,DIGI-ROCK,dj TAKA feat.Gt.Shintaro,4,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,2729,1271,187,29,CLEAR,AAA,2017/3/25 10:01
HAPPY SKY,SCREAM SQUAD,BREAKCORE,CALF,1,7,0,0,0,---,EASY CLEAR,---,10,0,0,0,---,HARD CLEAR,---,12,1920,879,162,12,HARD CLEAR,AAA,2016/12/3 13:00
HAPPY SKY,Scripted Connection⇒ A mix,TECHNO,DJ MURASAME,2,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2915,1371,173,18,HARD CLEAR,AAA,2016/12/5 20:10
HAPPY SKY,Scripted Connection⇒ H mix,TECHNO,DJ MURASAME,0,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,11,0,0,0,---,HARD CLEAR,---,2016/10/28 10:16
